order_item_id,order_date,delivery_date,item_id,item_size,item_color,brand_id,item_price,user_id,user_title,user_dob,user_state,user_reg_date,return
2463,2016-06-25,2016-06-27,100,37,brown,43,69.9,31343,Mrs,1959-12-20,North Rhine-Westphalia,2016-06-26,1
2464,2016-06-25,2016-06-27,218,l,turquoise,42,69.9,31343,Mrs,1959-12-20,North Rhine-Westphalia,2016-06-26,0
2465,2016-06-25,2016-06-27,170,39,black,54,119.9,31344,Mrs,1977-02-18,North Rhine-Westphalia,2016-06-26,1
2466,2016-06-25,2016-06-27,120,m,red,48,69.95,31345,Mrs,1971-07-01,Berlin,2016-06-26,0
2473,2016-06-25,2016-06-26,101,43,anthracite,17,89.9,27463,Mrs,1968-11-13,Bavaria,2016-06-09,0
2474,2016-06-25,2016-06-26,774,42,red,70,129.9,27463,Mrs,1968-11-13,Bavaria,2016-06-09,1
2475,2016-06-25,2016-06-26,9,8,blue,4,79.95,27463,Mrs,1968-11-13,Bavaria,2016-06-09,1
2476,2016-06-25,2016-06-26,9,7+,grey,4,79.95,27463,Mrs,1968-11-13,Bavaria,2016-06-09,1
2477,2016-06-25,,593,39,blue,70,119.9,26762,Mrs,1969-03-17,North Rhine-Westphalia,2015-02-17,0
2478,2016-06-25,,593,38+,blue,70,119.9,26762,Mrs,1969-03-17,North Rhine-Westphalia,2015-02-17,0
2479,2016-06-25,2016-06-26,2,l,black,2,19.9,28915,Mrs,1950-01-18,Lower Saxony,2015-02-17,0
2480,2016-06-25,2016-06-26,57,l,red,3,24.9,28915,Mrs,1950-01-18,Lower Saxony,2015-02-17,0
2481,2016-06-25,2016-06-26,57,l,mocca,3,34.9,28915,Mrs,1950-01-18,Lower Saxony,2015-02-17,0
2482,2016-06-25,,219,38,purple,38,69.9,31348,Mrs,1978-06-11,Baden-Wuerttemberg,2016-06-26,0
2483,2016-06-25,2016-06-26,173,xl,brown,20,19.9,27212,Mrs,1953-12-08,Rhineland-Palatinate,2016-06-08,1
2484,2016-06-25,2016-06-26,100,41,blue,43,69.9,31349,Mrs,1968-10-31,North Rhine-Westphalia,2015-04-02,1
2485,2016-06-25,2016-06-26,100,41,brown,43,69.9,31349,Mrs,1968-10-31,North Rhine-Westphalia,2015-04-02,1
2486,2016-06-25,2016-06-26,22,s,green,14,24.9,31350,Mrs,,Bavaria,2015-02-17,0
2487,2016-06-25,2016-06-26,22,s,pink,14,29.9,31350,Mrs,,Bavaria,2015-02-17,1
2488,2016-06-25,2016-06-26,22,s,blue,14,39.9,31350,Mrs,,Bavaria,2015-02-17,1
2489,2016-06-25,2016-06-26,69,s,blue,5,54.9,31350,Mrs,,Bavaria,2015-02-17,1
2490,2016-06-25,2016-06-26,69,s,hibiscus,5,34.9,31350,Mrs,,Bavaria,2015-02-17,1
2491,2016-06-25,2016-06-26,69,s,berry,5,54.9,31350,Mrs,,Bavaria,2015-02-17,1
2492,2016-06-25,2016-06-26,403,38,pink,14,39.9,31350,Mrs,,Bavaria,2015-02-17,1
2493,2016-06-25,2016-06-26,403,40,azure,14,39.9,31350,Mrs,,Bavaria,2015-02-17,1
2494,2016-06-25,2016-06-26,187,s,green,14,39.9,31350,Mrs,,Bavaria,2015-02-17,1
2495,2016-06-25,2016-06-26,283,37,ecru,1,59.9,1971,Mrs,1966-09-19,Bavaria,2015-02-17,1
2496,2016-06-25,2016-06-26,1227,35,grey,51,39.9,17830,Mrs,1971-01-06,North Rhine-Westphalia,2015-02-17,0
2501,2016-06-25,2016-06-27,32,l,white,3,24.9,31351,Mrs,1966-03-26,North Rhine-Westphalia,2016-06-26,0
2502,2016-06-25,,8,42,stained,8,12.9,31351,Mrs,1966-03-26,North Rhine-Westphalia,2016-06-26,0
2503,2016-06-25,2016-06-26,187,l,green,14,59.9,31352,Mrs,1963-10-21,Baden-Wuerttemberg,2015-02-17,0
2504,2016-06-25,2016-06-26,6,21,black,6,79.9,31352,Mrs,1963-10-21,Baden-Wuerttemberg,2015-02-17,0
2505,2016-06-25,2016-06-26,396,9,brown,21,79.95,31353,Mrs,1962-11-10,Mecklenburg-Western Pomerania,2016-06-26,1
2506,2016-06-25,2016-06-26,396,10,brown,21,79.95,31353,Mrs,1962-11-10,Mecklenburg-Western Pomerania,2016-06-26,0
2507,2016-06-25,2016-06-26,962,42,brown,13,69.9,31353,Mrs,1962-11-10,Mecklenburg-Western Pomerania,2016-06-26,0
2508,2016-06-25,2016-06-26,814,43,brown,13,59.9,31353,Mrs,1962-11-10,Mecklenburg-Western Pomerania,2016-06-26,0
2509,2016-06-25,2016-06-26,375,44,navy,13,69.9,31353,Mrs,1962-11-10,Mecklenburg-Western Pomerania,2016-06-26,0
2510,2016-06-25,2016-06-26,16,43,black,12,99.9,31353,Mrs,1962-11-10,Mecklenburg-Western Pomerania,2016-06-26,0
2511,2016-06-25,2016-06-26,39,41,brown,26,119.9,31353,Mrs,1962-11-10,Mecklenburg-Western Pomerania,2016-06-26,1
2512,2016-06-25,2016-06-26,212,xxl,petrol,5,39.9,31353,Mrs,1962-11-10,Mecklenburg-Western Pomerania,2016-06-26,1
2513,2016-06-25,2016-06-26,245,41,grey,1,79.9,26162,Mrs,1970-02-04,Lower Saxony,2016-06-04,0
2533,2016-06-25,2016-06-27,22,l,orange,14,24.9,31361,Mr,1961-12-17,Berlin,2016-06-26,0
2534,2016-06-25,2016-06-27,22,m,green,14,24.9,31361,Mr,1961-12-17,Berlin,2016-06-26,0
2535,2016-06-25,2016-06-27,972,42,red,90,84.9,31361,Mr,1961-12-17,Berlin,2016-06-26,1
2536,2016-06-25,2016-06-27,546,l,berry,3,59.9,31361,Mr,1961-12-17,Berlin,2016-06-26,1
2537,2016-06-25,2016-06-27,57,l,brown,3,19.9,31361,Mr,1961-12-17,Berlin,2016-06-26,1
2538,2016-06-25,2016-06-27,57,l,green,3,34.9,31361,Mr,1961-12-17,Berlin,2016-06-26,1
2539,2016-06-25,2016-06-27,625,l,red,36,119.9,31361,Mr,1961-12-17,Berlin,2016-06-26,1
2540,2016-06-25,2016-06-27,194,l,orange,5,69.9,31361,Mr,1961-12-17,Berlin,2016-06-26,1
2541,2016-06-25,2016-06-27,194,l,azure,5,69.9,31361,Mr,1961-12-17,Berlin,2016-06-26,1
2542,2016-06-25,2016-06-27,103,41,orange,17,79.9,31361,Mr,1961-12-17,Berlin,2016-06-26,1
2543,2016-06-25,2016-06-27,103,41,blue,17,79.9,31361,Mr,1961-12-17,Berlin,2016-06-26,0
2544,2016-06-25,2016-06-27,488,41,blue,47,119.9,31361,Mr,1961-12-17,Berlin,2016-06-26,0
2545,2016-06-25,2016-08-03,608,39,silver,15,25.45,31362,Mrs,,Hamburg,2016-02-15,0
2553,2016-06-25,2016-06-26,222,l,purple,3,24.9,31366,Mrs,1950-02-05,Lower Saxony,2015-02-17,0
2554,2016-06-25,2016-06-26,881,41,beige,38,12.9,31366,Mrs,1950-02-05,Lower Saxony,2015-02-17,0
2555,2016-06-25,2016-06-26,61,l,black,28,79.9,1603,Mrs,1973-08-23,Bremen,2015-03-03,0
2556,2016-06-25,2016-06-26,242,l,black,20,59.9,13757,Mrs,1965-12-26,Schleswig-Holstein,2016-04-27,1
2557,2016-06-25,2016-06-26,242,m,black,20,59.9,13757,Mrs,1965-12-26,Schleswig-Holstein,2016-04-27,1
2558,2016-06-25,2016-06-26,273,m,white,20,119.9,13757,Mrs,1965-12-26,Schleswig-Holstein,2016-04-27,1
2559,2016-06-25,2016-06-26,200,5,grey,12,69.9,1426,Mrs,1967-11-14,Bavaria,2015-10-31,0
2560,2016-06-25,2016-06-26,146,s,green,3,24.9,31368,Mrs,1959-11-12,Bavaria,2015-02-17,0
2561,2016-06-25,2016-06-26,434,s,green,28,99.9,31368,Mrs,1959-11-12,Bavaria,2015-02-17,1
2562,2016-06-25,2016-06-26,234,xxl,petrol,36,59.9,31369,Mrs,1967-10-12,Bavaria,2015-02-17,0
2563,2016-06-25,2016-06-26,68,xxl,white,3,19.9,31369,Mrs,1967-10-12,Bavaria,2015-02-17,0
2564,2016-06-25,2016-06-26,514,42,grey,9,69.9,18417,Mrs,1968-11-01,North Rhine-Westphalia,2015-02-17,1
2565,2016-06-25,2016-06-26,22,xl,white,14,39.9,18417,Mrs,1968-11-01,North Rhine-Westphalia,2015-02-17,1
2566,2016-06-25,2016-06-26,115,42,blue,25,69.9,18417,Mrs,1968-11-01,North Rhine-Westphalia,2015-02-17,1
2567,2016-06-25,,22,xl,black,14,39.9,18417,Mrs,1968-11-01,North Rhine-Westphalia,2015-02-17,0
2568,2016-06-25,2016-06-26,612,xl,turquoise,20,49.9,31373,Company,1959-07-01,Lower Saxony,2016-02-16,1
2569,2016-06-25,2016-06-26,5,s,white,5,69.9,8743,Mrs,1900-11-21,Berlin,2015-08-01,1
2570,2016-06-25,2016-06-26,413,l,azure,14,59.9,10523,Mrs,1966-03-27,Berlin,2015-02-17,1
2571,2016-06-25,2016-06-26,354,43,brown,1,159.9,10523,Mrs,1966-03-27,Berlin,2015-02-17,0
2572,2016-06-25,2016-06-26,210,m,black,2,39.9,31374,Mrs,1977-11-14,Thuringia,2016-06-26,0
2573,2016-06-25,2016-06-26,156,19,grey,34,29.9,31374,Mrs,1977-11-14,Thuringia,2016-06-26,1
2574,2016-06-25,2016-06-26,187,l,white,14,49.9,31374,Mrs,1977-11-14,Thuringia,2016-06-26,1
2575,2016-06-25,2016-06-26,62,unsized,ash,5,14.9,31374,Mrs,1977-11-14,Thuringia,2016-06-26,1
2576,2016-06-25,2016-06-26,100,38,brown,43,69.9,31374,Mrs,1977-11-14,Thuringia,2016-06-26,1
2577,2016-06-25,,187,l,red,14,49.9,31374,Mrs,1977-11-14,Thuringia,2016-06-26,0
2578,2016-06-25,2016-06-26,107,42,orange,12,89.9,20467,Mrs,1949-08-23,North Rhine-Westphalia,2015-02-17,0
2579,2016-06-25,2016-06-26,248,40,black,8,49.9,1319,Mrs,1966-07-02,North Rhine-Westphalia,2015-02-17,0
2580,2016-06-25,2016-06-26,557,40,black,1,129.9,31376,Mrs,1968-04-06,Lower Saxony,2015-04-17,0
2581,2016-06-25,2016-06-26,182,40,black,17,109.9,31376,Mrs,1968-04-06,Lower Saxony,2015-04-17,1
2582,2016-06-25,2016-06-26,557,40,grey,1,129.9,31376,Mrs,1968-04-06,Lower Saxony,2015-04-17,0
2583,2016-06-25,2016-06-26,341,42,denim,25,49.9,31376,Mrs,1968-04-06,Lower Saxony,2015-04-17,1
2584,2016-06-25,2016-06-26,341,42,denim,25,49.9,31376,Mrs,1968-04-06,Lower Saxony,2015-04-17,1
2585,2016-06-25,2016-06-28,557,40,blue,1,129.9,31376,Mrs,1968-04-06,Lower Saxony,2015-04-17,0
2586,2016-06-25,2016-06-26,354,37,brown,1,159.9,31377,Mrs,1968-01-18,Rhineland-Palatinate,2015-02-17,1
2587,2016-06-25,2016-06-26,924,37,brown,1,119.9,31377,Mrs,1968-01-18,Rhineland-Palatinate,2015-02-17,1
2588,2016-06-25,2016-06-26,894,37,grey,1,89.9,31377,Mrs,1968-01-18,Rhineland-Palatinate,2015-02-17,1
2589,2016-06-25,2016-06-26,102,37,ocher,44,60.0,31377,Mrs,1968-01-18,Rhineland-Palatinate,2015-02-17,1
2590,2016-06-25,2016-06-26,507,37,brown,53,49.9,31377,Mrs,1968-01-18,Rhineland-Palatinate,2015-02-17,1
2591,2016-06-25,2016-06-27,218,s,turquoise,42,69.9,20260,Mrs,1968-08-02,North Rhine-Westphalia,2015-02-17,1
2592,2016-06-25,2016-06-27,218,m,turquoise,42,69.9,20260,Mrs,1968-08-02,North Rhine-Westphalia,2015-02-17,0
2593,2016-06-25,2016-06-27,269,s,brown,42,59.9,20260,Mrs,1968-08-02,North Rhine-Westphalia,2015-02-17,0
2594,2016-06-25,2016-06-27,269,m,brown,42,59.9,20260,Mrs,1968-08-02,North Rhine-Westphalia,2015-02-17,1
2595,2016-06-25,2016-06-27,59,unsized,ash,32,19.9,20260,Mrs,1968-08-02,North Rhine-Westphalia,2015-02-17,0
2596,2016-06-25,2016-06-27,507,38,blue,53,49.9,20260,Mrs,1968-08-02,North Rhine-Westphalia,2015-02-17,1
2597,2016-06-25,2016-06-27,158,38,blue,54,59.9,20260,Mrs,1968-08-02,North Rhine-Westphalia,2015-02-17,0
2598,2016-06-25,,68,s,purple,3,19.9,20260,Mrs,1968-08-02,North Rhine-Westphalia,2015-02-17,0
2599,2016-06-25,,68,m,purple,3,19.9,20260,Mrs,1968-08-02,North Rhine-Westphalia,2015-02-17,0
2600,2016-06-25,2016-06-27,212,l,petrol,5,39.9,31378,Mrs,1959-11-07,Schleswig-Holstein,2016-06-26,1
2601,2016-06-25,2016-06-27,212,l,dark denim,5,69.9,31378,Mrs,1959-11-07,Schleswig-Holstein,2016-06-26,1
2602,2016-06-25,2016-06-27,212,xl,black,5,69.9,31378,Mrs,1959-11-07,Schleswig-Holstein,2016-06-26,1
2603,2016-06-25,2016-06-27,270,l,red,49,49.9,31378,Mrs,1959-11-07,Schleswig-Holstein,2016-06-26,1
2604,2016-06-25,2016-06-27,270,l,grey,49,79.9,31378,Mrs,1959-11-07,Schleswig-Holstein,2016-06-26,1
2605,2016-06-25,2016-06-27,77,37,grey,1,129.9,31378,Mrs,1959-11-07,Schleswig-Holstein,2016-06-26,1
2606,2016-06-25,2016-06-27,623,l,petrol,5,79.9,31378,Mrs,1959-11-07,Schleswig-Holstein,2016-06-26,1
2607,2016-06-25,2016-06-27,623,m,grey,5,49.9,31378,Mrs,1959-11-07,Schleswig-Holstein,2016-06-26,1
2608,2016-06-25,2016-06-26,472,l,ocher,14,39.9,3397,Mrs,1957-03-26,Lower Saxony,2015-02-17,0
2609,2016-06-25,2016-06-26,86,xl,brown,5,49.9,3397,Mrs,1957-03-26,Lower Saxony,2015-02-17,1
2610,2016-06-25,2016-06-26,897,xl,white,33,9.9,3397,Mrs,1957-03-26,Lower Saxony,2015-02-17,0
2611,2016-06-25,2016-06-26,246,39,black,40,79.9,3397,Mrs,1957-03-26,Lower Saxony,2015-02-17,1
2612,2016-06-25,2016-06-26,246,39,grey,40,79.9,3397,Mrs,1957-03-26,Lower Saxony,2015-02-17,1
2613,2016-06-25,2016-07-30,660,20,nature,39,39.95,31379,Mrs,1967-11-24,Berlin,2016-06-26,1
2614,2016-06-25,,1116,41,blue,104,39.9,31380,Mrs,1969-10-29,North Rhine-Westphalia,2016-06-26,0
2615,2016-06-25,2016-06-27,322,6+,black,4,49.95,31381,Mrs,1969-01-20,Baden-Wuerttemberg,2016-06-26,1
2616,2016-06-25,2016-06-27,606,40,green,1,49.9,31381,Mrs,1969-01-20,Baden-Wuerttemberg,2016-06-26,1
2617,2016-06-25,2016-06-27,393,40,black,1,69.9,31381,Mrs,1969-01-20,Baden-Wuerttemberg,2016-06-26,1
2618,2016-06-25,2016-06-26,238,xl,white,20,59.9,6726,Mrs,1965-06-12,Bavaria,2015-02-17,1
2619,2016-06-25,2016-06-26,242,l,black,20,59.9,6726,Mrs,1965-06-12,Bavaria,2015-02-17,0
2620,2016-06-25,2016-06-26,1025,38,black,96,99.9,31383,Mrs,1962-12-08,Berlin,2016-06-26,1
2621,2016-06-25,2016-06-27,204,xxl,black,5,59.9,31384,Mrs,1970-10-22,Berlin,2016-06-26,0
2622,2016-06-25,2016-06-27,204,xxl,white,5,59.9,31384,Mrs,1970-10-22,Berlin,2016-06-26,0
2623,2016-06-25,2016-06-27,214,xxl,grey,49,89.9,31384,Mrs,1970-10-22,Berlin,2016-06-26,0
2624,2016-06-25,2016-06-27,182,43,black,17,109.9,31384,Mrs,1970-10-22,Berlin,2016-06-26,1
2625,2016-06-25,2016-06-27,346,xxl,white,5,69.9,31384,Mrs,1970-10-22,Berlin,2016-06-26,1
2626,2016-06-25,2016-06-27,32,xxl,white,3,24.9,31384,Mrs,1970-10-22,Berlin,2016-06-26,0
2627,2016-06-25,2016-06-26,222,l,denim,3,19.9,16376,Mrs,1964-03-20,Bavaria,2015-02-17,0
2628,2016-06-25,2016-06-26,1216,44,beige,11,54.9,16376,Mrs,1964-03-20,Bavaria,2015-02-17,1
2629,2016-06-25,2016-06-26,549,41,red,1,109.9,16376,Mrs,1964-03-20,Bavaria,2015-02-17,1
2630,2016-06-25,2016-06-26,714,l,petrol,41,69.9,16376,Mrs,1964-03-20,Bavaria,2015-02-17,1
2631,2016-06-25,2016-06-26,714,l,black,41,69.9,16376,Mrs,1964-03-20,Bavaria,2015-02-17,1
2632,2016-06-25,2016-06-26,540,41,purple,70,109.9,31385,Mrs,1955-05-11,Baden-Wuerttemberg,2015-11-05,0
2633,2016-06-25,2016-06-26,34,41,red,23,89.9,31385,Mrs,1955-05-11,Baden-Wuerttemberg,2015-11-05,1
2634,2016-06-25,2016-06-26,378,s,blue,5,59.9,20575,Mrs,1959-01-28,Schleswig-Holstein,2016-05-18,0
2635,2016-06-25,2016-06-26,61,l,denim,28,59.9,11590,Mrs,1969-09-15,Baden-Wuerttemberg,2015-02-25,1
2636,2016-06-25,2016-06-26,61,xl,denim,28,59.9,11590,Mrs,1969-09-15,Baden-Wuerttemberg,2015-02-25,0
2637,2016-06-25,2016-06-26,61,l,black,28,59.9,11590,Mrs,1969-09-15,Baden-Wuerttemberg,2015-02-25,0
2638,2016-06-25,2016-06-26,328,xl,black,37,29.9,11590,Mrs,1969-09-15,Baden-Wuerttemberg,2015-02-25,1
2639,2016-06-25,2016-06-26,328,xl,red,37,29.9,11590,Mrs,1969-09-15,Baden-Wuerttemberg,2015-02-25,1
2640,2016-06-25,2016-06-26,245,39,grey,1,79.9,11590,Mrs,1969-09-15,Baden-Wuerttemberg,2015-02-25,1
2641,2016-06-25,,85,41,stained,40,79.9,31385,Mrs,1955-05-11,Baden-Wuerttemberg,2015-11-05,0
2642,2016-06-25,2016-06-27,262,40,mocca,12,69.9,31386,Mrs,,Lower Saxony,2016-06-26,0
2643,2016-06-25,,1116,39,black,104,54.95,29886,Mrs,,Schleswig-Holstein,2016-06-20,0
2644,2016-06-25,2016-06-26,61,xl,orange,28,79.9,31388,Mrs,1973-08-23,Bavaria,2015-05-28,1
2645,2016-06-25,2016-06-26,98,xl,ocher,28,49.9,31388,Mrs,1973-08-23,Bavaria,2015-05-28,1
2646,2016-06-25,2016-06-28,25,xl,ocher,5,79.9,31388,Mrs,1973-08-23,Bavaria,2015-05-28,1
2647,2016-06-25,2016-06-26,571,m,brown,14,49.9,31389,Mrs,1971-09-01,Baden-Wuerttemberg,2015-02-17,0
2648,2016-06-25,2016-06-26,571,l,grey,14,49.9,31389,Mrs,1971-09-01,Baden-Wuerttemberg,2015-02-17,1
2649,2016-06-25,2016-06-26,128,s,ash,49,49.9,31389,Mrs,1971-09-01,Baden-Wuerttemberg,2015-02-17,1
2650,2016-06-25,2016-06-26,128,m,grey,49,49.9,31389,Mrs,1971-09-01,Baden-Wuerttemberg,2015-02-17,1
2651,2016-06-25,2016-06-26,263,s,petrol,5,49.9,31389,Mrs,1971-09-01,Baden-Wuerttemberg,2015-02-17,1
2652,2016-06-25,2016-06-26,25,s,petrol,5,49.9,31389,Mrs,1971-09-01,Baden-Wuerttemberg,2015-02-17,0
2653,2016-06-25,2016-06-27,896,xxl,grey,33,9.9,31391,Mrs,1969-05-12,North Rhine-Westphalia,2016-06-26,1
2654,2016-06-25,2016-06-26,26,40,petrol,18,89.9,12464,Mrs,1962-06-29,North Rhine-Westphalia,2016-06-26,0
2655,2016-06-25,2016-06-26,185,46,brown,11,89.9,31392,Mrs,1975-08-06,North Rhine-Westphalia,2016-06-26,1
2656,2016-06-25,2016-06-26,82,xxl,mocca,5,69.9,31392,Mrs,1975-08-06,North Rhine-Westphalia,2016-06-26,1
2657,2016-06-25,2016-07-20,1382,37,beige,15,49.95,31393,Mrs,1960-11-23,Lower Saxony,2016-06-26,0
2658,2016-06-25,2016-07-20,1334,37,grey,15,49.95,31393,Mrs,1960-11-23,Lower Saxony,2016-06-26,0
2659,2016-06-25,2016-06-26,8,38,stained,8,12.9,31394,Mrs,1954-07-26,Rhineland-Palatinate,2016-06-26,0
2660,2016-06-25,,27,5,black,19,39.9,31394,Mrs,1954-07-26,Rhineland-Palatinate,2016-06-26,0
2661,2016-06-25,2016-06-26,24,39,black,17,119.9,31395,Mrs,1964-10-16,Saxony,2016-06-26,0
2662,2016-06-25,2016-06-27,182,41,black,17,109.9,31396,Mrs,1980-02-16,Bavaria,2016-06-26,1
2663,2016-06-25,2016-06-27,26,41,petrol,18,89.9,31396,Mrs,1980-02-16,Bavaria,2016-06-26,0
2664,2016-06-25,2016-06-27,387,44,ocher,6,59.9,31396,Mrs,1980-02-16,Bavaria,2016-06-26,1
2665,2016-06-25,2016-06-27,387,46,ocher,6,59.9,31396,Mrs,1980-02-16,Bavaria,2016-06-26,1
2666,2016-06-25,2016-06-27,688,xl,black,5,49.9,31396,Mrs,1980-02-16,Bavaria,2016-06-26,1
2667,2016-06-25,2016-06-27,895,46,blue,39,39.95,31396,Mrs,1980-02-16,Bavaria,2016-06-26,1
2668,2016-06-25,,895,46,black,39,39.95,31396,Mrs,1980-02-16,Bavaria,2016-06-26,0
2669,2016-06-25,2016-06-27,39,40,blue,26,79.9,31397,Mrs,1968-12-02,North Rhine-Westphalia,2016-06-26,0
2670,2016-06-25,2016-06-27,394,40,black,44,90.0,31397,Mrs,1968-12-02,North Rhine-Westphalia,2016-06-26,0
2671,2016-06-25,2016-06-27,105,40,brown,45,69.9,31397,Mrs,1968-12-02,North Rhine-Westphalia,2016-06-26,0
2672,2016-06-25,,110,40,grey,1,89.9,31397,Mrs,1968-12-02,North Rhine-Westphalia,2016-06-26,0
2673,2016-06-25,2016-06-26,100,38,black,43,59.9,14774,Mrs,1961-02-17,North Rhine-Westphalia,2015-10-14,0
2674,2016-06-25,2016-06-26,214,xxl,denim,49,59.9,6960,Mrs,1968-03-05,Schleswig-Holstein,2015-02-17,0
2675,2016-06-25,2016-06-26,155,xxl,denim,5,49.9,6960,Mrs,1968-03-05,Schleswig-Holstein,2015-02-17,0
2676,2016-06-25,2016-06-26,157,unsized,purple,32,0.0,6960,Mrs,1968-03-05,Schleswig-Holstein,2015-02-17,0
2677,2016-06-25,2016-06-26,157,unsized,purple,32,0.0,6960,Mrs,1968-03-05,Schleswig-Holstein,2015-02-17,0
2678,2016-06-25,2016-07-18,155,xxl,grey,5,49.9,6960,Mrs,1968-03-05,Schleswig-Holstein,2015-02-17,0
2679,2016-06-25,2016-06-26,58,xxl,anthracite,31,89.9,31398,Mrs,1957-01-01,Lower Saxony,2016-06-26,1
2680,2016-06-25,2016-06-26,146,l,red,3,21.9,31399,Mrs,1950-01-28,Bavaria,2015-10-07,1
2681,2016-06-25,2016-06-26,328,l,blue,37,29.9,31399,Mrs,1950-01-28,Bavaria,2015-10-07,0
2682,2016-06-25,2016-06-26,158,39,nature,54,59.9,31399,Mrs,1950-01-28,Bavaria,2015-10-07,0
2683,2016-06-25,2016-07-02,86,l,azure,5,79.9,31399,Mrs,1950-01-28,Bavaria,2015-10-07,1
2684,2016-06-25,,32,xl,blue,3,21.9,31399,Mrs,1950-01-28,Bavaria,2015-10-07,0
2685,2016-06-25,2016-06-26,407,l,olive,74,34.9,25428,Mrs,1950-07-07,Hesse,2015-04-05,1
2686,2016-06-25,2016-07-02,295,l,blue,36,59.9,25428,Mrs,1950-07-07,Hesse,2015-04-05,1
2687,2016-06-25,2016-07-05,295,m,blue,36,59.9,25428,Mrs,1950-07-07,Hesse,2015-04-05,1
2688,2016-06-25,,465,xxl,ash,49,59.9,18784,Mrs,1970-11-16,Baden-Wuerttemberg,2016-06-26,0
2689,2016-06-25,,271,xxl,blue,5,39.9,18784,Mrs,1970-11-16,Baden-Wuerttemberg,2016-06-26,0
2690,2016-06-25,,271,xxl,grey,5,39.9,18784,Mrs,1970-11-16,Baden-Wuerttemberg,2016-06-26,0
2691,2016-06-25,,661,xxl,orange,5,29.9,18784,Mrs,1970-11-16,Baden-Wuerttemberg,2016-06-26,0
2692,2016-06-25,,116,xxl,denim,5,59.9,18784,Mrs,1970-11-16,Baden-Wuerttemberg,2016-06-26,0
2693,2016-06-25,,183,l,denim,5,79.9,18784,Mrs,1970-11-16,Baden-Wuerttemberg,2016-06-26,0
2694,2016-06-25,,516,xxl,denim,25,59.9,18784,Mrs,1970-11-16,Baden-Wuerttemberg,2016-06-26,0
2695,2016-06-25,,361,48,bordeaux,6,49.9,18784,Mrs,1970-11-16,Baden-Wuerttemberg,2016-06-26,0
2696,2016-06-25,2016-06-27,114,39,brown,43,79.9,31400,Mrs,1979-09-19,North Rhine-Westphalia,2016-06-26,1
2697,2016-06-25,2016-07-02,413,xl,azure,14,59.9,31402,Mrs,1955-11-17,Bavaria,2016-06-26,1
2698,2016-06-25,1994-12-31,219,39,purple,38,69.9,31403,Mr,1973-01-12,North Rhine-Westphalia,2016-06-26,1
2699,2016-06-25,2016-06-27,1,36+,ocher,1,119.9,31404,Mrs,1962-03-04,Schleswig-Holstein,2016-06-26,1
2700,2016-06-25,2016-06-27,79,37,olive,1,139.9,31404,Mrs,1962-03-04,Schleswig-Holstein,2016-06-26,1
2701,2016-06-25,2016-06-27,79,37,black,1,139.9,31404,Mrs,1962-03-04,Schleswig-Holstein,2016-06-26,1
2702,2016-06-25,2016-06-27,211,37,ocher,1,89.9,31404,Mrs,1962-03-04,Schleswig-Holstein,2016-06-26,1
2703,2016-06-25,2016-06-27,462,41,ocher,1,59.9,15644,Mrs,1972-10-28,Lower Saxony,2016-05-03,0
2704,2016-06-25,2016-06-27,157,unsized,purple,32,9.9,15644,Mrs,1972-10-28,Lower Saxony,2016-05-03,0
2705,2016-06-25,2016-06-26,228,6,white,57,99.9,31405,Mrs,1948-09-30,Bavaria,2016-06-26,0
2706,2016-06-25,,11,unsized,red,10,34.9,31405,Mrs,1948-09-30,Bavaria,2016-06-26,0
2707,2016-06-25,2016-06-26,95,21,white,25,59.9,19374,Mrs,1955-08-03,Lower Saxony,2015-08-19,0
2708,2016-06-25,2016-06-26,6,21,black,6,79.9,19374,Mrs,1955-08-03,Lower Saxony,2015-08-19,1
2709,2016-06-25,2016-06-27,105,40,red,45,69.9,31406,Mrs,,Bavaria,2016-06-26,0
2710,2016-06-25,2016-06-26,133,42,grey,38,89.9,22208,Mrs,1977-02-24,Rhineland-Palatinate,2015-02-17,0
2711,2016-06-25,2016-06-26,640,unsized,stained,68,19.9,31408,Mrs,1965-03-23,Hamburg,2015-02-17,0
2712,2016-06-25,2016-06-26,296,5,black,19,39.9,31408,Mrs,1965-03-23,Hamburg,2015-02-17,0
2713,2016-06-25,,298,xl,petrol,36,99.9,1396,Mrs,1973-05-09,North Rhine-Westphalia,2016-04-02,0
2714,2016-06-25,2016-06-26,216,l,black,29,39.9,26333,Mrs,1958-07-25,Hesse,2016-06-05,0
2715,2016-06-25,2016-06-26,297,41,mocca,12,49.9,26333,Mrs,1958-07-25,Hesse,2016-06-05,0
2716,2016-06-25,2016-06-26,71,10,ocher,21,69.95,26333,Mrs,1958-07-25,Hesse,2016-06-05,0
2717,2016-06-25,2016-06-26,138,xxl,grey,46,19.9,30497,Mrs,1963-04-30,Bavaria,2015-02-17,0
2718,2016-06-25,2016-06-26,425,xl,grey,46,24.9,30497,Mrs,1963-04-30,Bavaria,2015-02-17,0
2719,2016-06-25,2016-06-26,460,41,red,81,69.9,3677,Mrs,1982-12-12,Hamburg,2015-02-17,1
2720,2016-06-25,,27,7+,blue,19,39.9,3677,Mrs,1982-12-12,Hamburg,2015-02-17,0
2721,2016-06-25,2016-06-26,407,l,olive,74,39.9,31409,Mrs,1967-12-18,Schleswig-Holstein,2016-02-23,0
